Geneid,C-16H-RB1,C-16H-RB2,C-16H-RB3,T-16H-RB1,T-16H-RB2,T-16H-RB3
LOC114168600,6235,5205,8766,5820,4940,4205
LOC114168461,52,71,75,32,64,59
LOC114170038,396,378,396,325,347,327
LOC114169843,204,163,173,176,222,218
LOC114168250,133,114,124,170,110,95
LOC114168249,0,0,0,2,0,0
LOC114169178,851,615,747,919,862,692
LOC114168577,270,176,222,300,165,201
LOC114170727,3371,3535,3582,4395,3196,3572
LOC114169128,905,878,756,1232,1163,1165
LOC114168803,201,100,79,338,208,328
LOC114169532,188,129,147,203,270,235
LOC114169587,805,445,444,616,788,618
LOC114169132,385,646,641,925,643,927
LOC114169648,347,330,291,410,476,393
LOC114168311,198,254,197,206,150,181
LOC114168301,0,0,0,0,0,0
LOC114169075,0,2,2,0,0,0
LOC114170428,0,0,0,0,0,0
LOC114170429,0,0,2,0,0,0
LOC114168492,210,139,220,189,184,105
LOC114168694,2,8,2,18,8,6
LOC114169483,570,504,561,598,596,608
LOC114169598,42,43,58,28,58,50
LOC114168352,5,1,5,0,3,2
LOC114168353,0,1,4,0,4,4
LOC114168351,1,1,1,0,0,0
LOC114168354,0,0,0,0,0,0
LOC114168350,14,10,4,11,17,15
LOC114169573,1,0,0,1,1,0
LOC114169750,3,1,1,2,1,2
LOC114170430,0,0,0,1,0,0
LOC114169558,0,0,0,0,0,0
LOC114169556,4,0,2,2,4,4
LOC114169554,0,1,0,2,0,0
LOC114169557,0,2,0,3,2,1
LOC114169527,29,15,24,29,35,32
LOC114169773,2,5,3,2,8,12
LOC114169774,1,0,1,5,2,1
LOC114169775,1,2,0,2,2,2
LOC114169493,7,2,7,11,5,9
LOC114168494,85,102,60,92,63,120
LOC114168359,217,123,239,122,117,77
LOC114170642,0,0,0,0,0,0
LOC114170472,0,0,2,0,0,0
LOC114169991,2353,1683,1988,1840,1914,1600
LOC114168784,1713,1251,1561,1590,1432,1256
LOC114170633,28,16,4,34,37,14
LOC114169987,83,82,89,71,101,65
LOC114168809,717,466,546,561,456,359
LOC114169031,50,48,37,42,49,30
LOC114169084,20,7,14,10,7,8
LOC114169885,154,76,132,128,96,99
LOC114170070,175,124,121,150,165,162
LOC114168575,2,4,8,6,8,8
LOC114169863,175,156,175,203,177,179
LOC114169316,441,355,402,553,619,549
LOC114169317,10,5,1,11,8,2
LOC114168425,68,37,59,83,91,49
LOC114170546,0,0,0,0,0,0
LOC114168454,4,4,4,2,0,8
TRNAR-UCU_26,0,0,0,0,0,0
LOC114169975,14,14,3,13,12,9
LOC114169977,61,79,76,106,44,81
LOC114169978,0,0,0,0,0,0
TRNAG-UCC_29,0,0,0,0,0,0
LOC114169617,334,213,223,272,320,200
LOC114169727,5664,5530,5445,8896,6525,7134
LOC114168701,844,1016,990,1307,958,1021
LOC114168996,8,8,10,3,2,14
LOC114168836,306,278,311,240,230,302
LOC114168691,177,130,130,187,180,151
LOC114168692,275,94,133,169,208,124
LOC114168175,289,260,228,237,205,178
LOC114168176,0,2,4,0,0,0
LOC114168160,1042,721,824,1185,1113,900
LOC114170432,0,6,2,2,2,4
LOC114168677,244,200,268,268,255,177
LOC114169396,498,392,360,437,519,477
LOC114169322,8,2,6,0,2,2
LOC114169327,19,5,2,18,8,2
LOC114169325,1,0,0,0,0,0
LOC114169324,8,2,6,1,9,11
LOC114169323,14,24,11,17,30,16
LOC114169350,343,272,355,435,444,364
LOC114170052,155,94,93,96,99,99
LOC114170053,5072,7352,3382,11208,5131,10152
LOC114169592,203,140,188,237,237,214
LOC114169142,628,532,657,664,628,420
LOC114169143,966,1109,911,1022,1452,1478
LOC114170101,299,263,399,386,416,334
LOC114170098,171,193,299,229,328,269
LOC114170099,143,204,192,163,170,181
LOC114170509,0,0,0,0,0,0
LOC114169899,291,270,257,283,286,382
LOC114168762,79,78,81,85,89,74
LOC114170937,0,0,0,0,0,0
LOC114170927,0,0,0,0,1,0
LOC114170928,0,0,0,0,0,0
LOC114170932,0,0,0,0,0,0
LOC114170936,0,0,0,0,0,0
LOC114170930,0,0,0,0,0,0
LOC114170931,0,0,0,0,0,0
LOC114170933,0,0,0,0,0,0
LOC114170934,0,2,0,0,0,0
LOC114170935,0,0,0,0,0,0
LOC114168273,2,16,16,9,18,4
LOC114169972,30,58,105,45,79,40
LOC114170526,4,12,15,15,24,7
LOC114170515,0,0,0,2,0,2
LOC114170667,0,0,0,0,0,0
LOC114168161,94,118,76,95,93,94
LOC114170027,570,482,533,656,571,521
LOC114168994,8,6,2,10,2,2
LOC114169839,209,151,197,269,228,230
LOC114169121,28,33,16,36,33,59
LOC114170578,99,74,100,81,104,46
LOC114168756,988,1195,963,1530,1298,1181
LOC114169981,232,204,289,224,208,143
LOC114169979,135,125,118,128,137,134
LOC114169607,1255,686,662,1131,1137,957
LOC114170694,2,2,0,0,4,2
LOC114168148,544,343,383,576,519,413
LOC114169151,0,2,0,0,0,2
LOC114168422,332,278,264,269,284,259
LOC114169459,215,137,224,318,222,273
LOC114170658,1647,1718,1692,1530,1287,1118
LOC114168355,16,8,10,4,2,4
LOC114168356,15,22,21,22,23,24
LOC114169063,4,2,2,8,0,0
LOC114170669,0,0,0,0,0,0
LOC114170433,0,0,0,0,0,0
LOC114170551,0,0,0,0,0,0
LOC114169038,8920,8915,10159,11764,11142,13371
LOC114168640,5887,6250,6655,8631,6356,7961
LOC114169937,0,0,0,4,0,0
LOC114168958,0,0,2,12,2,2
LOC114168905,16,10,8,20,18,24
LOC114168495,199,195,81,107,201,180
LOC114168646,17,25,30,33,49,36
LOC114168684,155,143,138,96,162,172
LOC114168721,461,431,451,576,479,360
LOC114170646,51,27,18,32,55,45
LOC114168498,375,295,386,395,380,368
LOC114169612,1613,1680,1669,2149,1752,1479
LOC114170725,0,0,0,0,0,0
LOC114169314,207,129,238,288,306,248
LOC114169315,4,0,2,12,4,0
LOC114170026,0,0,0,0,0,0
LOC114170598,0,0,0,0,0,0
LOC114170436,1,3,2,4,12,25
LOC114169091,0,0,4,6,6,0
LOC114168730,91,101,118,110,88,120
LOC114170437,0,0,2,0,0,0
LOC114170895,0,0,0,0,0,0
LOC114168521,165,194,161,180,164,170
LOC114168530,1092,679,701,1201,1365,971
LOC114169217,0,0,0,0,0,0
LOC114169214,320,159,253,321,257,278
LOC114169216,44,30,31,37,29,40
LOC114169859,427,366,455,515,473,421
LOC114169860,9,11,6,10,18,3
LOC114169347,54,44,50,36,47,26
LOC114169345,224,169,187,221,211,167
LOC114169348,1032,1044,1176,1355,1065,1138
LOC114168444,2843,2271,3011,3503,2952,2764
LOC114168371,139,123,113,167,145,141
LOC114169067,2418,2280,2753,3070,2421,2614
LOC114169066,756,543,663,624,478,494
LOC114169065,2501,1557,1965,2326,2471,2491
LOC114169575,461,446,529,557,622,568
LOC114169578,527,607,647,331,413,378
LOC114169577,0,2,2,2,2,4
LOC114169574,505,367,429,663,611,663
LOC114169901,183,216,167,223,186,196
LOC114169080,4,0,2,0,0,2
LOC114168186,28,30,26,20,34,31
LOC114170516,198,257,203,183,202,281
LOC114168699,611,367,451,637,705,571
LOC114168740,845,1053,1219,1528,941,1386
LOC114169460,326,292,391,359,422,343
LOC114169957,247,230,241,200,164,176
LOC114169955,1537,1588,1550,2167,1441,1581
LOC114170484,8,8,10,26,23,17
LOC114169505,294,226,293,399,359,306
LOC114168720,94,72,63,92,84,92
LOC114171112,0,0,0,0,0,0
LOC114171113,0,0,0,0,0,0
LOC114171115,0,0,0,0,0,0
LOC114171116,0,0,0,0,0,0
LOC114171117,0,0,0,0,0,0
LOC114171121,0,0,0,0,0,0
LOC114171122,0,0,0,0,0,0
LOC114171123,0,2,0,0,0,0
LOC114171124,0,0,0,0,0,0
LOC114171126,0,0,0,0,0,0
LOC114171127,0,0,0,0,0,0
LOC114171128,0,0,0,0,0,0
TRNAW-CCA_21,0,0,0,0,0,0
LOC114171133,2,1,0,0,0,0
LOC114171132,0,2,0,2,0,3
LOC114171134,0,1,0,0,0,0
LOC114171135,0,0,0,0,0,0
LOC114171136,0,0,0,0,0,0
LOC114171137,0,0,0,0,0,0
LOC114171138,0,0,0,0,0,0
LOC114171139,0,0,0,0,0,0
LOC114171144,0,0,0,0,0,0
LOC114171140,0,0,0,0,0,0
LOC114171142,0,0,0,0,0,0
LOC114171143,0,0,0,0,0,0
LOC114171148,0,0,0,0,0,0
LOC114171149,0,0,0,0,0,0
LOC114171151,1,0,1,2,3,0
LOC114171173,0,0,0,0,0,0
LOC114171154,0,0,0,0,0,0
LOC114171147,17,7,3,7,15,3
LOC114171156,0,0,0,0,0,0
LOC114171157,0,0,0,0,0,0
LOC114171145,87,83,75,102,90,101
LOC114171160,0,0,0,0,0,0
LOC114171161,0,0,0,0,0,0
LOC114171162,0,0,0,0,0,0
LOC114171163,0,0,0,0,0,0
LOC114171164,0,0,0,0,0,0
LOC114171146,0,2,0,0,0,0
LOC114171166,0,0,0,0,0,0
LOC114171167,0,0,0,0,0,0
LOC114171168,0,0,0,0,0,0
LOC114171169,0,0,0,0,0,0
LOC114171171,0,0,0,0,0,0
LOC114171172,0,0,0,0,0,0
LOC114171174,0,0,0,0,0,0
LOC114171175,0,0,0,0,0,0
LOC114171178,0,0,0,0,0,0
LOC114171179,0,0,0,0,0,0
TRNAM-CAU_37,0,0,0,0,0,0
TRNAN-GUU_39,0,0,0,0,0,0
TRNAR-ACG_21,0,0,0,0,0,0
LOC114171184,0,3,1,3,0,6
TRNAM-CAU_38,0,0,0,0,0,0
TRNAM-CAU_39,0,0,0,0,0,0
LOC114171191,0,0,0,0,0,0
LOC114171204,0,0,0,0,0,0
LOC114171192,0,0,0,0,0,0
LOC114171197,0,0,0,0,0,0
LOC114171193,0,0,0,0,0,0
LOC114171201,0,0,0,0,0,0
LOC114171198,0,0,0,0,0,0
LOC114171195,0,0,0,0,0,0
LOC114171202,0,0,0,0,0,0
LOC114171199,0,0,1,1,0,1
LOC114171196,0,0,0,0,0,0
LOC114171203,0,0,0,0,0,0
LOC114171205,0,0,0,0,0,0
LOC114171215,0,0,0,0,0,0
LOC114171209,0,0,0,0,0,0
LOC114171227,0,0,0,0,0,0
LOC114171216,0,0,0,0,0,0
LOC114171221,0,0,0,0,0,0
LOC114171233,0,0,0,0,0,0
LOC114171217,0,0,0,0,0,0
LOC114171231,0,0,0,0,0,0
LOC114171235,0,1,0,2,0,2
LOC114171218,0,0,0,0,0,0
LOC114171239,0,0,0,0,0,0
LOC114171234,0,0,0,0,0,0
LOC114171219,0,0,0,0,0,0
LOC114171240,0,0,0,0,0,0
LOC114171228,0,0,0,0,0,0
LOC114171222,0,0,0,0,0,0
LOC114171210,0,0,0,0,0,0
LOC114171229,0,0,0,0,0,0
LOC114171223,0,0,0,0,0,0
LOC114171211,0,0,0,0,0,0
LOC114171230,0,0,0,0,0,0
LOC114171224,0,0,0,0,0,0
LOC114171212,0,0,0,0,0,0
LOC114171232,0,0,0,0,0,0
LOC114171225,0,0,0,0,0,0
LOC114171213,0,0,0,0,0,0
LOC114171237,1,0,0,0,1,0
LOC114171226,1,0,0,0,0,0
LOC114171214,0,0,0,0,0,0
LOC114171241,0,0,0,0,0,0
LOC114171242,0,0,0,0,0,0
LOC114171249,0,0,0,0,0,0
LOC114171243,0,0,0,0,0,0
LOC114171245,0,0,0,0,0,0
LOC114171244,0,1,0,0,0,0
LOC114171247,0,0,0,0,0,0
LOC114171246,0,0,0,0,0,0
LOC114171251,0,0,0,0,0,0
LOC114171248,0,0,0,0,0,0
LOC114171254,0,0,2,1,0,2
LOC114171253,0,0,0,0,0,0
LOC114171252,0,0,0,0,0,0
LOC114171256,0,0,0,2,0,0
TRNAT-UGU_18,0,0,0,0,0,0
TRNAF-GAA_38,0,0,0,0,0,0
LOC114171261,0,0,0,0,0,0
LOC114171264,3,5,2,9,2,2
LOC114171266,0,0,0,0,0,0
LOC114171265,0,0,0,0,0,0
LOC114171268,0,0,0,0,0,0
LOC114171269,0,0,0,0,0,0
LOC114171270,0,0,0,0,0,0
LOC114171271,0,0,0,0,0,0
TRNAW-CCA_22,0,0,0,0,0,0
LOC114171273,0,0,0,0,0,0
LOC114171275,0,0,0,0,0,0
LOC114171276,0,0,0,0,0,0
LOC114171278,0,0,0,0,0,0
LOC114171279,0,0,0,0,0,0
LOC114171285,0,0,0,0,0,0
LOC114171284,0,0,0,0,0,0
LOC114171286,0,0,0,0,0,2
LOC114171289,0,0,0,0,0,0
LOC114171290,0,0,0,0,0,0
LOC114171291,0,1,0,0,0,0
LOC114171293,0,0,0,0,0,0
LOC114171296,0,0,0,0,0,0
LOC114171297,0,0,0,0,0,0
TRNAG-GCC_37,0,0,0,0,0,0
TRNAS-GGA,0,0,0,0,0,0
TRNAT-UGU_19,0,0,0,0,0,0
TRNAF-GAA_39,0,0,0,0,0,0
TRNAM-CAU_40,0,0,0,0,0,0
LOC114171303,0,0,0,0,0,0
TRNAR-ACG_22,0,0,0,0,0,0
TRNAN-GUU_40,0,0,0,0,0,0
LOC114171304,0,0,0,0,0,0
TRNAI-AAU_50,0,0,0,0,0,0
LOC114171313,0,0,0,0,0,0
LOC114171314,0,0,0,0,0,0
LOC114171324,0,0,0,0,0,0
LOC114171315,0,0,0,0,0,0
LOC114171316,0,0,0,0,0,0
LOC114171323,0,0,0,0,0,0
TRNAW-CCA_23,0,0,0,0,0,0
LOC114171335,0,0,0,0,0,0
LOC114171336,0,0,0,0,0,0
TRNAM-CAU_41,0,0,0,0,0,0
LOC114171340,0,0,0,0,0,0
LOC114171341,0,0,0,0,0,0
LOC114171343,0,0,0,0,0,0
LOC114171347,0,0,0,0,0,0
LOC114171349,0,0,0,0,1,0
LOC114171344,0,0,0,0,0,0
LOC114171348,0,0,0,0,0,0
TRNAN-GUU_41,0,0,0,0,0,0
TRNAY-GUA_21,0,0,0,0,0,0
TRNAW-CCA_24,0,0,0,0,0,0
LOC114171359,0,0,1,0,0,0
LOC114171357,1,3,1,1,2,1
LOC114171360,0,0,0,0,0,0
LOC114171353,0,0,0,0,0,0
LOC114171355,0,0,0,0,0,0
LOC114171361,0,0,0,0,0,0
LOC114171358,0,0,0,0,0,0
LOC114171356,0,0,0,0,0,0
LOC114171363,44,43,59,39,61,65
LOC114171364,0,0,0,0,0,0
LOC114171367,0,0,0,0,0,0
LOC114171374,0,0,0,0,0,0
LOC114171370,0,0,0,0,0,0
LOC114171368,0,0,0,0,0,0
LOC114171375,0,0,0,0,0,0
LOC114171371,0,0,0,0,0,0
LOC114171372,0,0,0,0,0,0
LOC114171369,0,0,0,0,0,0
LOC114171377,0,0,0,0,0,0
TRNAL-CAA_23,0,0,0,0,0,0
LOC114171387,0,0,1,0,1,0
LOC114171381,0,0,0,0,0,0
LOC114171382,1,1,0,0,1,4
LOC114171386,0,0,0,0,0,0
LOC114171384,0,0,0,0,0,0
LOC114171389,0,0,0,0,0,0
LOC114171388,0,0,0,0,0,0
LOC114171395,0,0,0,0,0,0
LOC114171390,0,0,0,0,0,0
LOC114171400,0,0,0,0,0,0
LOC114171396,0,0,0,0,0,0
LOC114171391,0,0,0,0,0,0
LOC114171401,0,0,0,0,0,0
LOC114171397,0,0,0,0,0,0
LOC114171393,0,0,0,0,0,0
LOC114171402,0,0,0,0,0,0
LOC114171398,0,0,0,0,0,0
LOC114171394,0,0,0,0,0,0
LOC114171403,0,0,0,0,0,0
LOC114171404,0,0,0,0,0,0
LOC114171407,3,5,2,3,1,11
LOC114171409,0,0,0,0,0,0
LOC114171408,0,0,0,0,0,0
LOC114171405,0,0,0,0,0,0
LOC114171410,0,0,0,0,1,1
LOC114171411,0,0,0,0,0,0
LOC114171412,0,0,0,0,0,0
LOC114171416,0,0,0,0,0,0
LOC114171421,0,0,0,0,0,0
LOC114171417,0,0,0,0,0,0
LOC114171428,0,0,0,0,0,0
LOC114171422,0,0,0,0,0,0
LOC114171425,0,0,0,0,0,0
LOC114171418,0,0,0,0,0,0
LOC114171423,0,0,0,0,0,0
LOC114171426,0,0,0,0,0,0
LOC114171419,0,0,0,0,0,0
LOC114171424,0,0,0,0,0,0
LOC114171427,0,0,0,0,0,0
LOC114171420,0,0,0,0,0,0
LOC114171435,0,0,0,0,0,0
LOC114171430,0,0,0,0,0,0
LOC114171433,0,0,0,0,0,0
LOC114171431,0,0,0,0,0,0
LOC114171432,0,0,0,0,0,0
LOC114171434,0,0,0,0,0,0
LOC114171436,0,0,0,0,0,0
LOC114171437,3,8,2,1,0,2
LOC114171439,0,0,0,0,0,0
LOC114171440,0,0,0,0,0,0
LOC114171442,0,0,0,0,0,0
LOC114171438,0,0,0,0,0,0
LOC114171441,0,0,0,0,0,0
LOC114171443,0,0,0,0,0,0
LOC114171451,0,0,0,0,0,0
LOC114171449,0,0,0,0,0,0
LOC114171452,0,0,0,0,1,1
LOC114171447,168,91,102,138,156,86
LOC114171448,0,0,0,0,0,0
LOC114171446,0,0,0,0,0,0
LOC114171450,0,0,0,0,0,0
LOC114171463,0,1,0,1,0,0
LOC114171453,0,0,0,0,0,0
LOC114171455,0,0,0,0,0,0
LOC114171464,0,0,0,0,0,0
LOC114171456,0,0,0,0,0,0
LOC114171458,0,0,0,0,0,0
LOC114171466,0,0,0,0,0,0
LOC114171465,0,0,0,0,0,0
LOC114171459,0,0,0,0,0,0
LOC114171461,0,0,0,0,0,0
LOC114171462,0,0,0,0,0,0
LOC114171469,0,0,0,0,0,0
LOC114171467,1,6,5,30,24,13
LOC114171477,0,0,0,0,0,0
LOC114171471,0,0,0,0,0,0
LOC114171476,0,0,0,0,0,0
LOC114171478,0,0,0,0,0,0
LOC114171483,0,0,0,0,0,0
LOC114171472,0,0,0,0,0,0
LOC114171479,0,0,0,0,0,0
LOC114171484,0,0,0,0,0,0
LOC114171473,0,0,0,0,0,0
LOC114171480,0,0,0,0,0,0
LOC114171485,0,0,0,0,0,0
LOC114171474,0,0,0,0,0,0
LOC114171482,0,0,0,0,0,0
LOC114171486,0,0,0,0,0,0
LOC114171475,0,0,0,0,0,0
LOC114171494,0,0,0,0,0,0
LOC114171488,0,0,0,0,0,0
LOC114171490,0,0,0,0,0,0
LOC114171495,0,0,0,0,0,0
LOC114171492,0,0,0,0,0,0
LOC114171491,0,0,0,0,0,0
LOC114171489,0,0,0,0,0,0
LOC114171493,0,0,0,0,0,0
LOC114171507,0,0,0,0,0,0
LOC114171496,0,0,0,0,0,0
LOC114171502,0,0,0,0,0,0
LOC114171497,0,0,0,0,0,0
LOC114171504,0,0,0,0,0,0
LOC114171503,0,0,0,0,0,0
LOC114171499,0,0,0,0,0,0
LOC114171505,0,0,0,0,0,0
LOC114171501,0,0,0,0,0,0
LOC114171500,0,0,0,0,0,0
LOC114171506,0,0,0,0,0,0
LOC114171509,0,0,0,0,0,0
LOC114171510,0,0,0,0,0,0
LOC114171511,0,0,0,0,0,0
LOC114171512,0,0,0,0,0,0
LOC114171513,0,0,0,0,0,0
LOC114171514,0,0,0,0,0,0
LOC114171515,0,0,0,0,0,0
LOC114171517,0,0,0,0,0,0
LOC114171518,0,0,0,0,0,0
LOC114171519,0,0,0,0,0,0
LOC114171522,0,0,0,0,0,0
LOC114171524,0,0,0,0,0,0
LOC114171526,0,0,0,0,0,0
LOC114171530,0,0,0,0,0,0
LOC114171523,0,0,0,0,0,0
LOC114171527,0,0,0,0,0,0
LOC114171520,0,0,0,0,0,0
LOC114171525,0,0,0,0,0,0
LOC114171529,0,0,0,0,0,0
LOC114171521,0,0,0,0,0,0
LOC114171531,0,0,0,0,0,0
LOC114171537,0,0,0,0,0,0
LOC114171534,0,0,0,0,0,1
LOC114171535,0,0,0,0,0,0
LOC114171538,0,0,0,0,0,0
LOC114171533,0,0,0,0,0,0
LOC114171536,0,0,0,0,0,0
LOC114171532,0,0,0,0,0,0
LOC114171540,0,1,0,0,0,0
LOC114171539,1,1,0,0,0,0
LOC114171543,0,0,0,0,0,0
LOC114171544,122,44,40,84,106,58
TRNAW-CCA_25,0,0,0,0,0,0
LOC114171572,0,0,0,0,0,0
LOC114171570,0,0,0,0,0,0
TRNAM-CAU_42,0,0,0,0,0,0
LOC114171576,0,0,0,0,0,0
TRNAR-ACG_23,0,0,0,0,0,0
TRNAN-GUU_42,0,0,0,0,0,0
TRNAL-UAG_22,0,0,0,0,0,0
LOC114171569,0,0,0,0,0,0
TRNAN-GUU_43,0,0,0,0,0,0
TRNAR-ACG_24,0,0,0,0,0,0
LOC114171575,0,0,0,0,0,0
TRNAM-CAU_43,0,0,0,0,0,0
LOC114171571,0,1,1,1,0,0
LOC114171573,0,0,0,0,2,0
TRNAW-CCA_26,0,0,0,0,0,0
TRNAR-UCU_27,0,0,0,0,0,0
LOC114171578,0,0,0,0,0,0
LOC114171577,0,0,0,1,0,2
TRNAC-GCA_27,0,0,0,0,0,0
TRNAD-GUC_47,0,0,0,0,0,0
TRNAT-GGU_5,0,0,0,0,0,0
LOC114171566,4,4,0,2,1,0
TRNAG-GCC_38,0,0,0,0,0,0
TRNAT-UGU_20,0,0,0,0,0,0
TRNAF-GAA_40,0,0,0,0,0,0
LOC114171550,0,0,0,0,0,0
TRNAM-CAU_44,0,0,0,0,0,0
LOC114171560,8,18,8,23,9,47
TRNAR-ACG_25,0,0,0,0,0,0
TRNAN-GUU_44,0,0,0,0,0,0
TRNAL-UAG_23,0,0,0,0,0,0
LOC114171548,0,0,0,0,0,0
TRNAN-GUU_45,0,0,0,0,0,0
TRNAR-ACG_26,0,0,0,0,0,0
LOC114171557,0,0,0,0,0,0
TRNAM-CAU_45,0,0,0,0,0,0
LOC114171552,1,2,0,0,0,0
LOC114171565,0,0,1,0,0,0
TRNAF-GAA_41,0,0,0,0,0,0
TRNAT-UGU_21,0,0,0,0,0,0
TRNAG-GCC_39,0,0,0,0,0,0
LOC114171545,2,5,2,3,4,3
TRNAT-GGU_6,0,0,0,0,0,0
TRNAD-GUC_48,0,0,0,0,1,0
TRNAC-GCA_28,0,0,0,0,0,0
LOC114171561,0,0,0,0,0,0
TRNAR-UCU_28,0,0,0,0,0,0
TRNAW-CCA_27,0,0,0,0,0,0
LOC114171562,0,0,0,1,0,0
LOC114171551,0,0,0,0,0,1
TRNAM-CAU_46,0,0,0,0,0,0
LOC114171559,0,0,0,0,0,0
TRNAR-ACG_27,0,0,0,0,0,0
TRNAN-GUU_46,0,0,0,0,0,0
TRNAL-UAG_24,0,0,0,0,0,0
LOC114171549,0,0,0,0,0,0
TRNAN-GUU_47,0,0,0,0,0,0
TRNAR-ACG_28,0,0,0,0,0,0
LOC114171558,0,0,0,0,0,0
TRNAM-CAU_47,0,0,0,0,0,0
LOC114171553,0,1,0,0,1,0
LOC114171564,0,0,0,0,0,0
TRNAF-GAA_42,0,0,0,0,0,0
TRNAT-UGU_22,0,0,0,0,0,0
TRNAG-GCC_40,0,0,0,0,0,0
TRNAT-GGU_7,0,0,0,0,0,0
TRNAD-GUC_49,0,0,0,0,0,0
TRNAC-GCA_29,0,0,0,0,0,0
TRNAR-UCU_29,0,0,0,0,0,0
TRNAW-CCA_28,0,0,0,0,0,0
TRNAM-CAU_48,0,0,0,0,0,0
LOC114171580,0,0,0,0,0,0
TRNAR-ACG_29,0,0,0,0,0,0
TRNAN-GUU_48,0,0,0,0,0,0
TRNAL-UAG_25,0,0,0,0,0,0
LOC114171636,0,0,0,0,0,0
LOC114171637,0,0,0,0,0,0
LOC114171640,5,16,9,13,9,25
LOC114171639,0,1,2,2,1,6
LOC114171644,4,3,0,6,1,5
LOC114171643,0,0,0,0,1,1
LOC114171642,0,0,0,0,0,0
LOC114171649,0,0,0,0,0,0
LOC114171645,0,0,0,0,0,0
LOC114171646,0,0,0,0,0,0
LOC114171650,0,0,0,0,0,0
LOC114171648,0,0,0,0,0,0
LOC114171651,0,0,0,0,0,0
LOC114171655,0,0,0,0,0,0
LOC114171653,0,0,0,0,0,0
LOC114171654,0,0,0,0,0,0
LOC114171657,0,0,0,0,0,0
LOC114171656,0,0,0,0,0,0
LOC114171662,0,0,0,0,0,0
LOC114171659,0,0,0,0,0,0
LOC114171658,0,0,0,0,0,0
LOC114171660,0,0,0,0,0,0
LOC114171663,27,27,31,26,32,30
LOC114171665,0,0,0,0,0,0
LOC114171667,0,0,0,0,0,0
LOC114171666,0,0,0,0,0,0
LOC114171672,0,0,0,0,0,0
LOC114171668,0,0,0,0,0,0
LOC114171669,0,0,0,0,0,0
LOC114171671,0,0,0,0,0,0
LOC114171664,0,0,0,0,0,0
LOC114171679,0,0,0,0,2,0
LOC114171673,0,0,0,0,0,0
LOC114171674,0,0,0,0,0,0
LOC114171678,51,33,24,66,39,25
LOC114171677,0,0,0,0,0,0
LOC114171680,0,0,0,0,0,0
LOC114171729,0,0,0,0,0,0
LOC114171731,0,0,0,0,0,0
LOC114171730,0,0,0,0,0,0
LOC114171732,0,0,0,0,0,0
LOC114171739,0,0,0,0,0,0
LOC114171734,0,0,0,0,0,0
LOC114171735,0,0,0,0,0,0
LOC114171740,0,0,0,0,0,0
LOC114171743,0,0,0,0,0,0
LOC114171736,0,0,0,0,0,0
LOC114171741,0,0,0,0,0,0
LOC114171745,0,0,0,0,0,0
LOC114171737,0,0,0,0,0,0
LOC114171742,0,0,0,0,0,0
LOC114171746,0,0,0,0,0,0
LOC114171738,0,1,0,0,0,0
LOC114171744,13,6,10,10,3,41
LOC114171747,0,0,0,0,0,0
LOC114171773,0,0,0,0,0,0
LOC114171774,0,0,0,0,0,0
LOC114171775,0,0,0,0,0,0
LOC114171821,0,0,0,0,0,0
LOC114171822,0,0,0,0,0,0
LOC114171786,0,0,0,0,0,0
LOC114171832,0,0,0,0,0,0
LOC114171844,0,0,0,0,0,0
LOC114171855,0,0,0,0,0,0
LOC114171866,0,0,0,0,0,0
LOC114171793,0,0,0,0,0,0
LOC114171805,0,0,0,0,0,0
LOC114171816,0,0,0,0,0,0
LOC114171825,0,0,0,0,0,0
LOC114171826,0,0,0,0,0,0
LOC114171827,0,0,0,0,0,0
LOC114171828,0,0,0,0,0,0
LOC114171829,0,0,0,0,0,0
LOC114171830,0,0,0,0,0,0
LOC114171831,0,0,0,0,0,0
LOC114171833,0,0,0,0,0,0
LOC114171834,0,0,0,0,0,0
LOC114171835,0,0,0,0,0,0
LOC114171837,0,0,0,0,0,0
LOC114171838,0,0,0,0,0,0
LOC114171839,0,0,0,0,0,0
LOC114171840,0,0,0,0,0,0
LOC114171841,0,0,0,0,0,0
LOC114171842,0,0,0,0,0,0
LOC114171843,0,0,0,0,0,0
LOC114171845,0,0,0,0,0,0
LOC114171846,0,0,0,0,0,0
LOC114171847,0,0,0,0,0,0
LOC114171848,0,0,0,0,0,0
LOC114171849,0,0,0,0,0,0
LOC114171850,0,0,0,0,0,0
LOC114171851,0,0,0,0,0,0
LOC114171852,0,0,0,0,0,0
LOC114171853,0,0,0,0,0,0
LOC114171854,0,0,0,0,0,0
LOC114171856,0,0,0,0,0,0
LOC114171823,0,0,0,0,0,0
LOC114171857,0,0,0,0,0,0
LOC114171824,0,0,0,0,0,0
LOC114171858,0,0,0,0,0,0
LOC114171859,0,0,0,0,0,0
LOC114171860,0,0,0,0,0,0
LOC114171861,0,0,0,0,0,0
LOC114171862,0,0,0,0,0,0
LOC114171863,0,0,0,0,0,0
LOC114171864,0,0,0,0,0,0
LOC114171865,0,0,0,0,0,0
LOC114171867,0,0,0,0,0,0
LOC114171868,0,0,0,0,0,0
LOC114171869,0,0,0,0,0,0
LOC114171870,0,0,0,0,0,0
LOC114171871,0,0,0,0,0,0
LOC114171787,0,0,0,0,0,0
LOC114171789,0,0,0,0,0,0
LOC114171790,0,0,0,0,0,0
LOC114171791,0,0,0,0,0,0
LOC114171792,0,0,0,0,0,0
LOC114171794,0,0,0,0,0,0
